id;quantity;total_price;product_id;cart_id
833;9371.85;7.68;19043;5733
834;1080.16;1.16;17133;3960
835;1686.42;7.65;11431;7046
836;5705.67;7.01;6642;5384
837;2236.89;7.75;1950;9919
838;298.01;9.23;14423;9724
839;10598.33;7.66;1398;5062
840;2231.75;6.56;4719;10676
841;4231.74;3.53;16490;9222
842;11787.5;3.00;12403;10020
843;4508.48;1.96;2131;4053
844;7143.14;3.64;3235;7807
845;10040.33;5.42;12179;3238
846;4970.98;4.90;11209;3977
847;5599.91;6.41;17951;5609
848;11130.34;5.62;14574;5243
849;4913.32;8.69;12002;901
850;7820.47;9.06;13737;7996
851;6283.61;5.54;8376;7456
852;7593.99;5.65;17682;9978
853;1202.11;5.93;5946;11098
854;1852.94;1.18;12874;10362
855;5755.34;6.46;6580;9912
856;10888.45;5.55;4624;7372
857;9323.19;3.25;13309;11878
858;7121.66;0.38;9827;7118
859;2542.73;0.89;19899;1087
860;9657.76;0.39;7216;8085
861;4552.96;6.30;17917;9871
862;5875.51;6.74;6672;250
863;966.74;9.79;9191;2608
864;10363.84;9.97;18338;8725
865;5118.41;7.07;12045;38
866;8107.08;9.95;3366;7394
867;2390.46;0.78;18283;4959
868;284.22;9.41;8377;6147
869;6157.15;1.25;7482;10102
870;8808.75;1.59;9779;4485
871;8039.49;5.33;1206;1289
872;1054.99;5.52;17503;7578
873;6579.64;1.40;4389;4947
874;4764.13;2.85;16714;6833
875;5361.2;7.64;3948;10261
876;6837.05;7.10;394;7806
877;2071.93;5.63;10477;6734
878;1924.12;2.70;15289;1872
879;5171.43;5.54;12892;5574
880;11762.68;7.91;7054;5525
881;9286.12;6.38;13369;7950
882;1520.3;2.46;6118;6313
883;5267.81;9.04;8414;10435
884;2252.09;6.96;19020;10764
885;10871.34;5.74;18221;3320
886;2043.44;6.28;18344;8346
887;2362.17;6.80;11938;126
888;7842.09;8.15;18844;7517
889;8650.29;7.99;6323;2047
890;10185.18;9.01;11420;5416
891;4716.28;6.38;1476;6355
892;6311.79;6.71;4260;6603
893;275.13;3.46;2036;904
894;11700.56;6.54;11165;379
895;1552.57;3.33;378;7951
896;6076.12;6.39;6316;4546
897;6773.08;6.06;8883;5111
898;6229.88;1.86;1556;5136
899;11182.0;8.58;19669;6445
900;7049.34;0.40;10549;9415
901;8500.15;4.03;18197;9059
902;3099.63;2.05;11438;9769
903;8581.62;4.88;5350;1462
904;1038.97;8.34;19376;10094
905;10397.92;3.25;17658;832
906;10992.09;4.63;450;2619
907;3341.8;6.96;13386;8313
908;1048.75;1.16;19298;8952
909;5448.12;2.65;3007;8404
910;2193.59;5.92;15703;10827
911;7501.54;5.32;2934;9634
912;4856.47;4.90;17304;11314
913;5046.79;3.37;19729;1937
914;9704.14;4.61;6326;7374
915;5397.82;4.04;14695;5075
916;3808.32;8.26;4846;8361
917;3128.88;1.80;10406;9006
918;167.42;1.37;12150;10650
919;6160.3;5.41;7179;9133
920;8239.86;6.62;18707;3708
921;2675.15;6.29;14184;3014
922;4536.42;6.07;7944;11500
923;1588.01;9.65;6142;8127
924;6672.42;9.27;12092;4638
925;10347.74;7.60;8184;3111
926;2742.92;2.36;915;1434
927;7235.45;2.88;2768;8354
928;6615.17;8.60;13800;769
929;797.25;1.38;11424;2145
930;1113.99;1.02;10462;3499
931;6530.3;8.94;19332;1616
932;2190.16;3.57;8159;2271
933;10627.19;1.36;8651;3237
934;8322.61;2.38;4710;4200
935;4154.69;6.38;3181;1712
936;5435.9;5.59;12293;6216
937;11553.67;6.33;18167;519
938;8245.8;2.15;3403;1650
939;3078.49;6.31;13328;12000
940;4480.58;1.14;9315;8930
941;5938.41;8.66;12741;3301
942;6146.95;2.08;18049;10906
943;7096.54;1.80;15775;5538
944;2180.34;0.07;18793;2933
945;1586.93;1.68;12089;4111
946;8772.28;8.15;18901;287
947;2606.52;0.36;4132;7311
948;102.89;2.88;10915;4095
949;9112.68;6.94;15368;6938
950;1046.33;1.13;14777;8922
951;6530.74;7.75;10366;6919
952;6601.78;1.41;6841;5753
953;11890.78;2.75;8688;328
954;9120.51;1.97;19463;116
955;8883.9;2.27;11168;7058
956;5.58;6.95;8019;8578
957;7520.91;6.88;1051;8309
958;8105.41;7.24;7967;11610
959;11351.03;7.00;7261;4404
960;10574.16;4.36;9233;7727
961;4336.5;5.69;12785;3350
962;7066.89;3.86;14903;415
963;9021.25;3.34;451;11097
964;5737.53;2.90;6319;2357
965;4375.88;6.28;14177;5055
966;5439.23;7.40;10559;7916
967;9964.69;5.61;5248;8997
968;8255.75;2.54;17838;11317
969;1373.17;4.24;17181;2363
970;9643.9;4.81;6451;8781
971;5729.98;8.15;1376;9187
972;8286.62;8.00;10958;9882
973;10200.54;2.37;10781;4429
974;8576.42;8.45;11591;8598
975;282.92;0.82;16666;11777
976;10240.96;5.63;14509;3141
977;4441.05;0.21;8297;5079
978;219.8;2.71;8410;8094
979;9694.47;2.50;11722;7887
980;10669.29;6.15;10752;7805
981;5779.14;0.93;15798;3675
982;3265.69;1.66;17582;6931
983;10919.04;0.96;4359;4591
984;5910.14;4.71;7237;1484
985;5778.13;0.74;32;11650
986;2429.14;8.50;2922;3485
987;7383.01;0.54;17621;988
988;9389.78;6.83;17724;8621
989;9.45;0.56;7910;4532
990;5750.04;2.79;8350;155
991;6135.76;1.11;14044;7569
992;1811.44;5.09;3778;1798
993;710.45;4.55;15158;521
994;2253.83;9.46;18289;402
995;688.3;2.31;230;3088
996;5988.63;7.24;15027;6508
997;3626.03;6.68;17549;6544
998;704.64;5.93;18720;10308
999;9037.6;5.35;17636;264
1000;6916.24;7.53;7770;8374
1001;6498.85;6.74;10465;9619
1002;10999.01;9.64;14841;9060
1003;2810.44;2.25;11646;1802
1004;7826.87;3.86;4624;3650
1005;3097.68;2.51;4534;4013
1006;857.74;2.95;13998;1837
1007;5568.06;5.04;17267;3625
1008;9258.3;6.78;5522;5005
1009;5914.94;5.25;10936;10630
1010;11569.68;1.62;16775;1851
1011;2994.84;5.59;5022;2192
1012;10922.86;4.73;3196;5505
1013;363.93;3.87;18460;10794
1014;6279.33;8.24;10479;439
1015;11465.91;8.54;13765;6008
1016;2657.71;7.61;4968;11530
1017;10569.36;5.47;2561;3444
1018;6363.88;1.49;9010;3
1019;7657.06;8.98;16600;1482
1020;1535.07;9.16;15536;5483
1021;9762.92;6.59;607;4154
1022;128.71;4.95;52;5536
1023;2955.54;1.42;11061;1751
1024;9571.19;7.36;14110;7773
1025;2258.33;6.46;6567;5875
1026;3009.31;8.58;11325;7474
1027;778.19;4.27;5902;7468
1028;1617.0;8.24;6704;1798
1029;2000.58;6.15;15936;11113
1030;3007.84;3.54;5273;9986
1031;6617.34;6.86;15394;2755
1032;9179.25;3.36;2296;8707
1033;3228.03;9.36;13142;7894
1034;4659.74;3.89;155;10005
1035;7206.79;8.52;16335;4277
1036;9009.68;1.62;1756;1397
1037;6854.95;4.42;58;6465
1038;7618.53;6.08;6182;10945
1039;6649.53;4.97;18501;8764
1040;2917.49;6.91;11550;3321
1041;11238.19;1.69;13618;8861
1042;4333.18;9.39;9578;9800
1043;3375.42;4.63;7216;9789
1044;6211.93;5.45;17603;1097
1045;5199.15;8.96;19662;8948
1046;6270.97;5.36;8308;9066
1047;4150.76;5.30;11545;8863
1048;3669.12;2.97;4217;191
1049;4163.3;4.47;11440;2309
1050;2240.14;8.10;4047;3704
1051;3400.5;6.93;19672;10744
1052;7534.11;7.47;6813;10595
1053;65.65;6.67;18859;142
1054;8953.27;7.25;15924;8983
1055;230.18;2.80;6791;9210
1056;6107.05;5.56;9298;488
1057;9992.01;4.40;14411;10402
1058;4182.99;3.22;18632;9015
1059;8833.36;7.51;15085;2832
1060;6559.52;3.05;19682;789
1061;9013.33;3.73;3385;1450
1062;8593.33;3.00;16401;11876
1063;868.51;6.17;10944;5958
1064;1626.61;4.52;18011;47
1065;323.47;1.44;13943;3737
1066;2695.07;4.65;4035;9090
1067;4556.69;7.61;8643;424
1068;10329.54;5.56;1890;8111
1069;9015.07;6.29;2146;1402
1070;11091.75;7.71;18032;387
1071;10436.02;1.66;12815;8426
1072;3426.98;8.70;15827;3468
1073;146.41;4.27;6702;11938
1074;11736.96;2.49;1904;5316
1075;2582.66;6.17;5540;6704
1076;3654.22;1.18;9758;11689
1077;6859.22;8.27;11182;5433
1078;466.36;8.51;1888;9593
1079;4774.33;1.21;1159;9668
1080;6699.82;9.79;8748;167
1081;11926.06;5.85;1994;7557
1082;33.54;1.13;12453;6699
1083;4566.06;2.58;18145;4665
1084;9071.31;7.93;18131;2968
1085;10793.72;1.13;17608;3163
1086;1781.66;3.51;10451;11230
1087;9591.46;5.29;4536;10308
1088;7019.59;4.12;6437;11184
1089;2859.35;8.59;10056;10235
1090;398.09;7.72;18943;9279
1091;6982.35;0.31;1600;11194
1092;5870.39;5.53;9295;4545
1093;8545.51;2.61;17328;7623
1094;6613.93;5.09;10154;2582
1095;1870.06;6.50;11538;3884
1096;11610.48;0.66;8381;1228
1097;4690.81;9.96;6363;11726
1098;2192.48;7.84;18582;4323
1099;11142.69;4.73;2418;8019
1100;713.28;8.97;9744;8596
1101;4993.55;8.58;10045;7763
1102;6177.3;9.38;9162;5023
1103;5037.41;5.49;2805;10165
1104;2345.53;2.34;3734;5688
1105;2840.88;9.98;17160;8665
1106;7776.41;6.98;9164;1177
1107;7633.99;0.90;19908;7452
1108;5976.77;8.15;8063;1312
1109;6806.82;3.27;17775;3350
1110;10212.07;9.77;11618;3539
1111;6762.31;7.83;17542;2349
1112;9114.08;7.32;15411;6411
1113;2161.78;4.26;11983;2749
1114;2383.87;4.49;5793;2383
1115;7236.09;2.67;17380;10184
1116;1032.86;6.67;18909;4801
1117;7773.72;2.56;5046;5963
1118;1173.12;3.95;882;501
1119;5836.85;7.17;8606;4413
1120;6355.24;2.16;8365;388
1121;453.03;8.99;10459;11473
1122;7025.66;7.19;15711;1871
1123;7464.46;5.71;19868;269
1124;2897.14;5.17;972;7739
1125;8242.18;4.20;11067;10622
1126;7311.85;5.65;18781;5508
1127;11269.74;3.53;12756;4693
1128;4840.83;7.29;4170;3975
1129;2111.45;9.35;976;4294
1130;5788.31;4.86;1522;11179
1131;11988.86;1.29;3143;7236
1132;8159.58;0.77;18253;6743
1133;10151.83;9.69;8311;7691
1134;790.54;4.18;18520;11995
1135;533.84;3.46;4880;10546
1136;6522.88;7.91;2924;8864
1137;6746.06;3.01;12568;8816
1138;3604.63;5.82;3956;5346
1139;5582.0;4.07;8192;4744
1140;2156.93;0.62;10881;6805
1141;6414.03;5.56;13224;8931
1142;5045.0;7.14;17034;306
1143;7419.96;0.45;3690;9133
1144;1248.82;6.75;9310;860
1145;7654.44;7.47;1477;10563
1146;815.16;8.50;3875;3971
1147;9733.46;3.44;18035;1125
1148;3038.34;1.47;16270;9937
1149;881.24;8.89;9224;9731
1150;7694.3;5.90;2527;3138
1151;10471.06;5.53;14487;5003
1152;4001.17;8.76;10316;1381
1153;419.1;6.17;19480;10151
1154;3190.17;3.25;5734;1040
1155;9998.68;4.99;13195;10623
1156;3009.57;1.75;18587;9688
1157;8306.75;8.69;7553;9392
1158;4095.31;5.13;7698;366
1159;4532.05;7.03;12561;414
1160;10514.05;6.47;18544;5521
1161;9968.08;1.23;13401;7283
1162;656.33;7.43;1583;2442
1163;4362.54;8.53;16564;5458
1164;2878.75;5.77;7162;10485
1165;8973.78;1.91;2975;4590
1166;10083.35;0.77;18392;5277
1167;3265.34;8.37;16220;10126
1168;1256.12;6.00;7082;1361
1169;9831.19;2.98;15720;4609
1170;7223.95;2.71;15991;4848
1171;702.91;3.93;13077;7289
1172;4209.65;8.48;2847;8232
1173;7532.64;9.64;16483;1426
1174;5515.56;4.44;19866;6768
1175;3386.25;4.65;15502;2907
1176;10230.64;6.90;19598;4057
1177;4166.7;4.96;15601;449
1178;2198.06;8.66;6399;5777
1179;1677.24;4.72;8664;4089
1180;7579.48;7.59;1074;10722
1181;4839.77;0.42;2876;4971
1182;11832.49;2.77;18093;4196
1183;5992.05;7.59;11868;11375
1184;966.16;3.53;5658;10386
1185;8918.7;2.26;8311;7059
1186;5708.32;8.87;10138;6444
1187;6855.6;4.60;19329;1946
1188;7402.37;6.21;4768;3449
1189;3121.95;5.76;18238;2730
1190;3686.43;7.22;15543;3348
1191;3673.51;1.43;18627;9819
1192;74.59;4.43;7381;6492
1193;2814.03;3.15;15560;7991
1194;2626.94;2.15;16617;8793
1195;11001.04;0.80;12235;1194
1196;2952.04;7.64;10313;10967
1197;4654.8;6.88;5130;2229
1198;11035.67;2.03;18113;5921
1199;9913.89;9.86;16206;6500
1200;2525.95;6.32;953;4525
1201;7583.48;8.60;11529;9726
1202;51.99;0.19;19936;7488
1203;11924.74;7.17;11321;2168
1204;11222.87;5.17;18381;1271
1205;990.3;5.52;9781;8213
1206;107.62;1.41;8545;6997
1207;7959.26;6.04;16413;11599
1208;2125.57;4.09;6774;689
1209;5946.5;7.35;19100;3875
1210;3776.33;2.10;1809;856
1211;7238.9;9.38;2516;4138
1212;870.01;5.47;1495;10487
1213;2404.72;2.86;1629;1929
1214;24.18;5.98;4358;1445
1215;9939.88;3.18;11913;4324
1216;6721.14;1.77;8782;6436
1217;8667.94;4.55;18839;266
1218;9733.75;5.65;3606;11719
1219;2610.43;0.01;32;10290
1220;8278.76;3.33;12163;5158
1221;5792.01;4.40;17586;6720
1222;8127.14;4.57;4401;4136
1223;3585.94;8.28;19017;10581
1224;10620.97;5.10;3623;8363
1225;3195.3;0.65;3441;5332
1226;5277.55;7.92;9264;8232
1227;10094.1;7.19;5266;3149
1228;2984.49;2.76;13580;6203
1229;3233.05;3.81;12321;4133
1230;3919.28;5.26;7744;11655
1231;9259.46;6.58;18632;11849
1232;1314.8;1.17;3254;5186
1233;97.56;2.52;18178;10256
1234;5443.57;1.44;18585;8960
1235;9092.11;4.51;11476;4935
1236;2332.14;2.43;1530;8539
1237;9477.61;5.07;5404;1299
1238;9404.11;8.30;9643;5835
1239;6571.76;6.95;474;2701
1240;7607.47;0.08;13991;10161
1241;1567.19;3.10;19293;8425
1242;10635.75;9.12;15339;361
1243;5949.71;3.34;4464;6531
1244;4799.6;7.55;8384;6778
1245;10711.22;0.93;17700;10130
1246;4110.35;8.83;19506;1720
1247;1989.89;2.87;10648;10937
1248;11424.99;5.50;11917;5678
1249;3009.63;1.30;19642;6360
1250;10845.56;6.00;10932;8876
1251;5315.87;8.57;15660;11273
1252;6005.97;8.43;10552;3429
1253;2319.73;7.92;13051;6286
1254;9787.56;1.99;8430;11667
1255;7155.44;1.08;3406;11922
1256;7104.73;7.88;4368;11597
1257;9053.45;2.42;5752;1593
1258;11442.68;8.93;7663;4203
1259;2412.74;1.68;6180;8698
1260;9821.94;8.85;4073;312
1261;11010.94;3.85;15530;5794
1262;6296.86;6.82;10929;10024
1263;3156.94;5.68;15945;5955
1264;11259.31;1.05;10667;10868
1265;9074.77;7.02;15454;9877
1266;6374.51;2.82;2200;3000
1267;11749.25;1.80;3544;2225
1268;7710.84;2.83;10452;5452
1269;3630.57;6.32;19385;6911
1270;9723.21;5.21;14145;6198
1271;11211.53;0.40;11505;9516
1272;7932.23;0.79;11831;11151
1273;10100.2;1.16;11001;10751
1274;5653.21;8.34;5690;11341
1275;5456.68;0.72;4200;3402
1276;1504.77;0.68;13638;6435
1277;226.82;8.60;2481;5350
1278;506.45;4.98;19026;7824
1279;11472.44;0.32;6049;7950
1280;2924.84;4.48;2944;7239
1281;10791.24;5.08;12507;7359
1282;9692.34;2.61;14165;4297
1283;10311.65;8.13;11204;8127
1284;7477.96;2.74;2811;159
1285;6891.71;7.38;1303;973
1286;7338.39;9.88;18493;10678
1287;7125.17;3.25;4308;1255
1288;11490.96;8.59;14801;6944
1289;6267.02;9.95;13432;6756
1290;11382.13;7.07;6704;9363
1291;2439.87;7.08;2714;4740
1292;3807.41;9.51;14048;7241
1293;7600.77;3.79;13883;7500
1294;7623.37;6.64;5337;6766
1295;10822.61;2.99;12097;11555
1296;1313.93;5.99;18341;11737
1297;6145.48;7.34;7768;1766
1298;7964.27;3.00;2438;11953
1299;9685.9;4.93;12479;3542
1300;11435.01;4.53;11239;6222
1301;9367.53;5.96;408;8688
1302;6843.71;4.35;8466;7444
1303;1260.19;0.57;15562;8347
1304;6037.62;4.49;6782;7875
1305;9100.81;4.29;7849;8220
1306;10712.04;8.01;12600;9551
1307;9897.79;3.93;7819;7390
1308;5901.86;2.34;12837;1943
1309;7642.44;5.66;19239;5513
1310;6784.89;1.02;12601;6213
1311;8185.52;7.22;16908;1721
1312;8317.47;9.99;15340;11359
1313;3698.86;0.12;19571;6479
1314;3232.5;4.92;19939;9807
1315;10324.71;3.18;16651;9483
1316;4895.13;9.53;949;273
1317;6044.74;1.08;11291;4092
1318;10336.03;0.19;7215;9204
1319;11410.53;6.92;6630;10180
1320;9705.03;0.05;4339;10434
1321;5961.0;3.02;15020;930
1322;5640.43;2.44;1043;7561
1323;11023.18;5.12;2047;9530
1324;1144.58;1.68;11206;3123
1325;11372.05;7.26;2350;48
1326;8562.15;1.04;10087;8343
1327;11585.9;4.88;2251;7768
1328;3978.14;7.40;6015;2596
1329;8898.35;3.27;2101;5737
1330;4534.98;2.08;19351;8070
1331;5941.11;4.81;2386;8518
1332;268.17;5.59;2904;6267
1333;4693.01;0.84;9216;2557
1334;6837.19;8.52;297;5198
1335;7578.29;7.27;1148;5038
1336;6410.86;2.61;9692;7378
1337;1710.89;9.40;5873;4696
1338;6425.39;1.01;8643;3151
1339;6255.5;4.37;1624;1756
1340;1006.6;6.62;14224;10175
1341;11033.21;8.50;12765;1369
1342;9089.38;5.14;3917;7468
1343;947.97;7.17;47;11419
1344;10837.39;3.76;3354;9648
1345;849.12;5.94;4979;2852
1346;77.56;2.48;14071;2320
1347;3570.33;3.71;19063;1295
1348;11341.28;5.43;12871;7374
1349;9012.88;3.68;5842;11469
1350;1871.71;2.08;12554;5776
1351;6349.82;3.48;3145;7263
1352;9297.79;3.65;2609;3074
1353;7362.14;4.37;17821;2077
1354;11753.44;4.66;6561;2811
1355;11499.58;5.36;12155;1590
1356;7443.49;4.67;3700;4251
1357;4130.98;8.59;9314;8758
1358;10577.52;0.52;7864;8621
1359;493.44;1.75;13069;798
1360;9365.67;0.57;7949;9970
1361;8617.41;6.55;17513;7331
1362;5065.62;7.96;4720;9773
1363;986.48;1.67;7758;11961
1364;4535.72;5.27;5977;5855
1365;3430.42;5.98;8355;570
1366;9884.01;2.15;24;9946
1367;6498.31;2.41;1916;4097
1368;9118.33;3.29;12207;6744
1369;4656.16;6.15;10196;7932
1370;4972.28;8.56;6020;8106
1371;3302.7;2.60;9503;10830
1372;2168.69;7.08;16808;7043
1373;413.46;8.09;10354;3997
1374;2116.44;8.71;10288;5226
1375;6773.66;6.87;5332;4458
1376;6001.55;3.01;10128;8124
1377;696.14;6.57;16741;2834
1378;9534.24;6.18;15971;689
1379;8749.2;3.72;4205;6349
1380;1669.45;9.85;5718;2650
1381;6426.45;6.56;3666;5529
1382;2664.35;1.99;13308;118
1383;10473.2;7.00;11086;395
1384;11532.2;9.90;7384;1565
1385;119.54;6.20;12497;7797
1386;11352.16;6.25;2476;5117
1387;9223.53;0.74;13747;9059
1388;8791.45;0.08;6202;8970
1389;3297.41;1.26;6025;6238
1390;6081.39;5.73;17997;6625
1391;1551.28;2.94;10988;4060
1392;9359.6;7.82;14159;1889
1393;4222.04;0.93;15166;6015
1394;5359.11;4.79;3435;11802
1395;7281.92;1.07;4925;193
1396;10675.32;1.43;17840;9793
1397;970.95;5.73;3538;2144
1398;2378.83;2.27;5705;7760
1399;1146.23;9.75;12313;3046
1400;4675.09;8.65;16630;4594
1401;5781.06;7.93;8964;8736
1402;3370.27;9.84;7748;6009
1403;7212.97;5.66;14517;6012
1404;3018.34;3.48;16349;362
1405;8403.45;5.04;4131;1380
1406;2099.61;7.33;16660;2219
1407;7665.58;1.61;10394;4038
1408;10890.3;5.10;1097;11670
1409;6751.42;6.05;11333;4011
1410;8093.94;6.57;8543;11881
1411;4402.2;2.76;885;2917
1412;6837.01;4.65;14058;8004
1413;3039.6;1.12;11406;1323
1414;11311.66;2.80;15618;2167
1415;9503.81;4.85;10493;4454
1416;3840.13;5.47;2626;179
1417;7088.67;2.75;16102;10739
1418;11804.17;2.84;164;274
1419;4152.36;9.12;16553;4819
1420;198.1;2.80;9014;3890
1421;5428.25;8.90;19805;8137
1422;4123.05;6.45;7561;1133
1423;2036.9;2.12;19090;3361
1424;10441.55;2.44;1974;7248
1425;10178.72;5.72;4389;10470
1426;11268.82;0.79;4616;1320
1427;10069.17;3.29;17540;1408
1428;1106.64;2.73;6627;7176
1429;726.32;3.87;12704;5036
1430;4814.53;8.55;15734;8636
1431;4533.09;1.62;15554;7136
1432;4243.56;6.74;10208;11754
1433;6763.98;3.11;13883;2375
1434;2415.85;8.60;17220;8155
1435;1882.71;1.39;9588;4886
1436;9355.65;8.01;11002;1205
1437;5049.25;3.60;10959;9713
1438;6175.06;5.52;13015;3162
1439;9589.75;2.21;13910;6537
1440;1733.28;7.70;4374;1773
1441;4941.59;1.01;3989;2734
1442;10591.31;6.53;887;8599
1443;5359.49;9.64;16351;2112
1444;10459.86;7.66;1228;8540
1445;1109.43;3.09;1937;5284
1446;6877.5;2.21;2829;6550
1447;529.57;7.00;6546;10946
1448;981.39;0.77;11001;7209
1449;10563.1;9.93;10939;11510
1450;10594.11;5.96;12052;8951
1451;3420.38;0.25;11828;8713
1452;447.65;6.30;508;450
1453;10447.85;6.85;16279;8161
1454;584.09;0.58;16038;11983
1455;1823.61;2.34;6480;9233
1456;2104.19;1.26;15817;11323
1457;6302.65;4.16;5741;5962
1458;1991.41;9.85;8410;6250
1459;5482.92;4.62;7965;2371
1460;5000.42;0.57;16418;9888
1461;3549.07;4.96;17383;8030
1462;4978.64;4.92;18314;10435
1463;11865.28;2.71;9769;3060
1464;5929.41;4.14;19439;2060
1465;10684.66;0.17;7338;8978
1466;6702.03;8.64;17539;7806
1467;2434.94;1.56;14595;2292
1468;9948.2;5.63;1277;1301
1469;10598.15;8.61;13100;3375
1470;1273.16;0.24;12792;5142
1471;4985.23;9.02;9876;409
1472;530.51;7.76;75;1410
1473;9413.41;0.28;18292;2645
1474;9797.62;3.98;6302;11056
1475;9464.02;7.61;5145;5577
1476;6488.84;3.92;8246;6938
1477;721.36;1.78;17054;3091
1478;1621.31;0.42;10991;9381
1479;9090.24;7.80;1515;4136
1480;932.78;8.84;6715;7500
1481;5096.96;3.86;5109;11834
1482;2450.56;7.38;17840;2859
1483;10488.12;5.79;7319;9046
1484;11024.86;6.78;11951;766
1485;8753.35;0.90;7793;11915
1486;3975.26;7.15;3474;1248
1487;4608.73;1.96;13452;3470
1488;5418.72;2.42;14063;5875
1489;8767.8;6.04;15277;7180
1490;3037.45;6.08;16555;9070
1491;8610.04;6.47;11371;3719
1492;9483.64;0.72;13619;869
1493;8144.23;5.88;12206;1010
1494;5250.96;7.30;2884;4826
1495;5926.32;8.40;3906;6914
1496;9174.96;7.00;466;3843
1497;9213.9;5.53;2663;6052
1498;2666.57;1.81;11570;8815
1499;1545.61;6.76;11937;7195
1500;5399.56;9.75;16957;6867
1501;5531.03;1.86;1913;10188
1502;8694.93;4.74;4809;8312
1503;10177.28;1.66;19621;7211
1504;8709.25;4.09;1994;4769
1505;2751.41;9.06;28;10794
1506;2370.28;6.31;2422;8508
1507;5704.59;9.71;18027;7576
1508;7228.75;8.64;6695;2003
1509;3432.84;7.38;17421;6051
1510;3383.27;0.77;15498;1224
1511;237.99;0.46;4574;11175
1512;8833.76;0.83;4714;10723
1513;11025.96;3.37;10152;8506
1514;5866.41;0.92;338;7053
1515;8312.37;5.63;14599;3980
1516;4200.97;8.51;8402;9467
1517;11155.85;1.11;6483;3287
1518;5828.13;3.41;18138;4629
1519;612.49;8.95;11584;4842
1520;2851.45;4.16;9400;8113
1521;1457.87;6.31;17353;5746
1522;5310.18;6.34;15135;8284
1523;318.34;2.70;17400;2027
1524;4242.09;9.80;19075;10758
1525;6648.54;2.59;13921;3185
1526;5287.32;4.30;16186;2057
1527;2492.39;7.30;16153;10875
1528;5134.5;7.04;15182;3180
1529;10656.87;6.07;2855;524
1530;6910.08;8.64;19118;10656
1531;2597.86;1.76;10643;2396
1532;1056.33;3.60;14567;3928
1533;3823.54;6.58;19122;2367
1534;6040.15;0.76;17073;86
1535;10127.04;5.47;14478;10318
1536;224.38;3.27;7014;1286
1537;10824.62;9.72;12789;4759
1538;10872.52;9.92;16969;10373
1539;2212.44;2.64;19164;10901
1540;11260.6;1.37;3771;8912
1541;9387.61;5.36;244;5511
1542;11984.78;7.38;10859;8168
1543;21.32;8.53;19155;2936
1544;8335.96;1.19;4479;1230
1545;2710.23;5.23;17217;9493
1546;7028.03;3.81;18398;6147
1547;10847.18;5.03;7964;7872
1548;9709.45;1.61;13881;6967
1549;3268.46;2.61;8179;641
1550;7119.8;2.55;7236;1369
1551;4748.38;5.66;14426;2759
1552;97.41;6.72;248;11220
1553;10252.02;8.05;18967;337
1554;3857.87;6.67;10627;544
1555;11524.53;1.89;7980;3189
1556;9481.67;8.37;15213;6776
1557;11571.73;2.49;14270;3665
1558;10394.37;6.16;3626;11642
1559;385.07;7.35;16510;10261
1560;8948.62;7.43;3325;8014
1561;464.06;4.48;8123;6875
1562;9637.3;1.26;2855;4251
1563;112.07;4.35;5927;2458
1564;1523.18;7.40;10550;10946
1565;2309.75;0.93;16013;8206
1566;5670.5;1.72;13875;1405
1567;5799.25;8.82;8555;6440
1568;905.82;1.54;19202;2342
1569;1767.22;9.14;7386;4376
1570;10830.7;9.73;1343;7415
1571;5997.77;8.08;15032;3699
1572;6636.48;2.29;11264;7097
1573;1728.03;1.88;1751;5405
1574;4555.56;5.15;17835;9471
1575;9262.55;1.41;13721;8494
1576;2978.53;8.14;4690;8725
1577;10029.56;0.42;6917;2104
1578;8741.22;7.95;19418;949
1579;2738.17;5.21;13998;8379
1580;11812.05;1.72;12312;3911
1581;2213.64;5.70;17584;10568
1582;8142.05;0.55;19846;2411
1583;856.73;7.52;18250;8218
1584;4988.35;8.85;3515;10968
1585;837.36;5.20;11148;4357
1586;7037.16;4.21;17304;6526
1587;319.88;4.49;6416;3159
1588;6777.81;3.84;13799;1106
1589;2754.24;3.66;9113;10790
1590;9936.54;5.58;5484;643
1591;5031.75;3.11;6485;9326
1592;5924.19;4.36;8356;1227
1593;11672.62;2.26;670;10353
1594;8682.01;4.88;18473;41
1595;1069.6;5.15;6045;4623
1596;3086.04;1.18;14968;5974
1597;178.84;3.74;19937;7712
1598;2418.95;3.62;18744;1915
1599;11424.22;1.38;16164;11646
1600;3057.25;1.31;17853;11276
1601;3584.52;2.74;2966;1766
1602;9531.33;8.22;10688;11249
1603;9671.34;4.10;16894;9260
1604;10003.57;9.41;2078;8611
1605;1677.29;8.99;14558;2405
1606;11670.01;7.76;16743;4702
1607;5028.69;1.49;3074;5675
1608;9656.48;3.02;7831;10991
1609;7973.33;4.46;15243;3066
1610;4889.2;5.75;10748;10959
1611;7315.99;6.37;12957;289
1612;7403.27;3.62;6175;1155
1613;10327.68;8.87;6305;2660
1614;7087.57;7.26;6772;5799
1615;902.29;9.62;11099;5484
1616;6586.67;8.05;9296;6751
1617;10977.02;0.51;3206;2342
